audio	sentence	gender	duration	path
03-200925-043821_bem_798_elicit_6.wav	ilyo nasendeme nalotele iciloto umulu waisuka abantu balenina ku mutanto	Female	6.7381875	/home/csikasote/Documents/bemgen/audio/03-200925-043821_bem_798_elicit_6.wav
03-200925-053533_bem_798_elicit_24.wav	icilekabilwa intanshi kuba umwana wakwa lesa elyo ukuba membala wa cilonganino kwakonkapo	Female	7.1011875	/home/csikasote/Documents/bemgen/audio/03-200925-053533_bem_798_elicit_24.wav
29_3705_3_292_02_211113-193844_ang_a9e_elicit_1.wav	bali aba ikatana mumibombele yabo pantu bale bomba busaka busaka nokupwa kupwa bwangu 	female	7.26	/home/csikasote/Documents/bigcgen/audio/29_3705_3_292_02_211113-193844_ang_a9e_elicit_1.wav
03-200920-120041_bem_798_elicit_27.wav	abantu abalwala amalwele ayasenda inshita iitali kabili ayayafya ukupola	Female	6.579375	/home/csikasote/Documents/bemgen/audio/03-200920-120041_bem_798_elicit_27.wav
27_9182_1_272_02_211113-194119_bem_b15_elicit_0.wav	abali kuntanshi bafwile ebene bafyakufwala pantu ebalelangilila aba bambi 	female	9.211	/home/csikasote/Documents/bigcgen/audio/27_9182_1_272_02_211113-194119_bem_b15_elicit_0.wav
24_2618_1_242_02_211109-102238_bem_150_elicit_0.wav	mumbali yamusebo muli umulumendo akwelelele pacipulututu ufwele fwafita elo cilepala kwati alefwaya ukubika amafuta mucipulututu 	female	11.23	/home/csikasote/Documents/bigcgen/audio/24_2618_1_242_02_211109-102238_bem_150_elicit_0.wav
663_2_01_211006-115131_bem_9d4_elicit_1.wav	mukati yamuputule wine balitantikamo ifibokoshi kabili necikopo umwakuposa ifiko 	female	9.392	/home/csikasote/Documents/bigcgen/audio/663_2_01_211006-115131_bem_9d4_elicit_1.wav
29_9567_0_291_01_220112-192011_bem_9ff_elicit_0.wav	abaume batatu nabekala panse ya cikuulwa nalimo baletuusha 	female	7.463999999999999	/home/csikasote/Documents/bigcgen/audio/29_9567_0_291_01_220112-192011_bem_9ff_elicit_0.wav
04-201005-211232_bem_40e_elicit_9.wav	abakalamba bamobamo basosela pamo abati icilibwe caleisuka kwati mwinshi na bantu baleingila mukati	Female	11.253	/home/csikasote/Documents/bemgen/audio/04-201005-211232_bem_40e_elicit_9.wav
39_920_0_391_01_211117-123007_bem_1e5_elicit_0.wav	mumuputule wakwikalamo muli bawishi abale angasha akanya kabo 	female	5.376	/home/csikasote/Documents/bigcgen/audio/39_920_0_391_01_211117-123007_bem_1e5_elicit_0.wav
03-201006-011410_bem_798_elicit_40.wav	alapanga no kuyaingile ncilo	Female	3.1081875	/home/csikasote/Documents/bemgen/audio/03-201006-011410_bem_798_elicit_40.wav
03-201001-100406_bem_798_elicit_45.wav	takuli kufwaya muka beene nangu kwipaya	Female	3.53925	/home/csikasote/Documents/bemgen/audio/03-201001-100406_bem_798_elicit_45.wav
04-201009-110829_bem_40e_elicit_3.wav	iciwa cilya ne fibiye fyalakonka akaoma panuma	Female	5.490375	/home/csikasote/Documents/bemgen/audio/04-201009-110829_bem_40e_elicit_3.wav
04-201012-174116_bmy_47d_elicit_20.wav	ishamfumu shaleita mulenga konsekonse shalemutwalila ing'ombe she lambo ne mbushi ishingi	Female	10.209375	/home/csikasote/Documents/bemgen/audio/04-201012-174116_bmy_47d_elicit_20.wav
28_3653_2_281_01_211112-210015_bem_d8d_elicit_1.wav	elyo kunuma yakwe kulemoneka ifimuti cilepala kwati ali kuntu kwangalila abaice 	female	7.781000000000001	/home/csikasote/Documents/bigcgen/audio/28_3653_2_281_01_211112-210015_bem_d8d_elicit_1.wav
17_7906_1_172_02_211110-145423_bem_e94_elicit_0.wav	shibili pali ishi imbwa nashina imbi nayo inono 	female	5.558	/home/csikasote/Documents/bigcgen/audio/17_7906_1_172_02_211110-145423_bem_e94_elicit_0.wav
27_3378_0_271_01_211111-153531_bem_6f4_elicit_0.wav	batata baleenda beka mumusebo nebotolo lya koola mumaboko 	female	5.445	/home/csikasote/Documents/bigcgen/audio/27_3378_0_271_01_211111-153531_bem_6f4_elicit_0.wav
24_2557_4_241_01_211110-110825_bem_150_elicit_2.wav	umulumendo afwele ilaya lya buta talemoneka bwino bwino pamenso pamulandu ya mishishi ishilecinga 	female	8.076	/home/csikasote/Documents/bigcgen/audio/24_2557_4_241_01_211110-110825_bem_150_elicit_2.wav
39_971_0_391_01_211117-214706_bem_1e5_elicit_0.wav	abaume babili balikucifulo ukuli abantu abengi sana kabili abalecita ifya pusana pusana 	female	8.167	/home/csikasote/Documents/bigcgen/audio/39_971_0_391_01_211117-214706_bem_1e5_elicit_0.wav
03-201007-011712_bem_798_elicit_41.wav	kwa musa kutali saana	Female	2.3368125	/home/csikasote/Documents/bemgen/audio/03-201007-011712_bem_798_elicit_41.wav
06-200916-154519_bem_c20_elicit_41.wav	kapoli nao akaana atoloka na panuma yakwa mpungu	Female	4.7416875	/home/csikasote/Documents/bemgen/audio/06-200916-154519_bem_c20_elicit_41.wav
31_4265_1_312_02_211110-111802_bem_83a_elicit_0.wav	umbi uuli ku kulyo nafwala ifilemoka nge cinama icikalamba 	female	4.287	/home/csikasote/Documents/bigcgen/audio/31_4265_1_312_02_211110-111802_bem_83a_elicit_0.wav
38_11941_1_382_02_211114-193523_bem_f12_elicit_0.wav	umukashana alemoneka uwasangalala icine cine 	female	4.061	/home/csikasote/Documents/bigcgen/audio/38_11941_1_382_02_211114-193523_bem_f12_elicit_0.wav
04-200917-143010_bem_346_elicit_44.wav	nomba kwaliba ishikulu indimi cine lubali	Female	3.856875	/home/csikasote/Documents/bemgen/audio/04-200917-143010_bem_346_elicit_44.wav
03-200918-110406_bem_798_elicit_28.wav	twibukishe insoselo sha bakulu akali ku kanwa kakulu	Female	4.2425625	/home/csikasote/Documents/bemgen/audio/03-200918-110406_bem_798_elicit_28.wav
13_3080_2_131_01_211107-065348_bem_8cc_elicit_1.wav	nangu limbi ileangala elyo kunuma kuli abemike injinga na icitukutuku 	female	10.005	/home/csikasote/Documents/bigcgen/audio/13_3080_2_131_01_211107-065348_bem_8cc_elicit_1.wav
03-201004-103454_bem_798_elicit_19.wav	cilya bati e kwima nomba mu mushi mukwai nomba shatipo na lakatakatakata	Female	6.579375	/home/csikasote/Documents/bemgen/audio/03-201004-103454_bem_798_elicit_19.wav
06-200917-130741_bem_c20_elicit_43.wav	nomba mukutete impikiso asuka umo atetako ulupikiso lwa muti wine ulya asukushila abalwani peshilya	Female	9.89175	/home/csikasote/Documents/bemgen/audio/06-200917-130741_bem_c20_elicit_43.wav
33_4838_2_331_01_211109-234601_bem_c25_elicit_1.wav	kumbali ya cikulwa emininepo kuli icikulwa ca maliilo 	female	6.806	/home/csikasote/Documents/bigcgen/audio/33_4838_2_331_01_211109-234601_bem_c25_elicit_1.wav
03-201004-091537_bem_798_elicit_42.wav	pakwipayo muntu wa musango yu tabafwaya kuti afwe bubibubi iyoo	Female	5.5584375	/home/csikasote/Documents/bemgen/audio/03-201004-091537_bem_798_elicit_42.wav
27_3320_2_271_01_211110-183457_bem_0cc_elicit_1.wav	cishinka efyo balemoneka aba bantu balemoneka tabakwete pakwikala nangula ma refugee 	female	8.439	/home/csikasote/Documents/bigcgen/audio/27_3320_2_271_01_211110-183457_bem_0cc_elicit_1.wav
16_7677_2_161_01_211109-145928_bem_74d_elicit_1.wav	nalimo nifyofine wasosa elo uyu umulumendo alepeluka nafwala ishati ilyabuta 	female	8.417	/home/csikasote/Documents/bigcgen/audio/16_7677_2_161_01_211109-145928_bem_74d_elicit_1.wav
5_1058_1_52_02_211101-064450_bem_a9e_elicit_0.wav	umwana naimya amaboko mumulu elyo aimya na ukulu kumo 	female	5.24	/home/csikasote/Documents/bigcgen/audio/5_1058_1_52_02_211101-064450_bem_a9e_elicit_0.wav
31_4348_3_312_02_211110-134301_bem_83a_elicit_1.wav	cine kumaliketi bali nakufiita takulemoneka abantu bambi 	female	4.513999999999999	/home/csikasote/Documents/bigcgen/audio/31_4348_3_312_02_211110-134301_bem_83a_elicit_1.wav
03-200924-181036_bem_798_elicit_11.wav	nga cakuti twamona bwino bwino lyena tulekulwa bwino	Female	4.401375	/home/csikasote/Documents/bemgen/audio/03-200924-181036_bem_798_elicit_11.wav
04-200917-202808_bem_346_elicit_20.wav	ehe kabiyeni elo mwikale	Female	2.6090625	/home/csikasote/Documents/bemgen/audio/04-200917-202808_bem_346_elicit_20.wav
04-201009-122744_bem_40e_elicit_6.wav	ala kuti nabwalya palya afonkomene mu mputa aleswa katapa	Female	5.762625	/home/csikasote/Documents/bemgen/audio/04-201009-122744_bem_40e_elicit_6.wav
04-200914-215055_bem_346_elicit_8.wav	balebulilwa ukukwata amasambililo mu muyundu wabo abene	Female	6.62475	/home/csikasote/Documents/bemgen/audio/04-200914-215055_bem_346_elicit_8.wav
03-201002-051828_bem_798_elicit_36.wav	iyabuluma tailya	Female	2.132625	/home/csikasote/Documents/bemgen/audio/03-201002-051828_bem_798_elicit_36.wav
33_4950_3_332_02_211110-211216_bem_b14_elicit_1.wav	umbi alelisha icilimba ca nsele elyo umbi nakwata icisoselo icikuliikwe ku cintu 	female	7.667999999999999	/home/csikasote/Documents/bigcgen/audio/33_4950_3_332_02_211110-211216_bem_b14_elicit_1.wav
03-201006-015824_bem_798_elicit_14.wav	cali cishilano ca pa bufumu nokuleka tabalefwaya kucileka iyoo	Female	6.1029375	/home/csikasote/Documents/bemgen/audio/03-201006-015824_bem_798_elicit_14.wav
17_7768_1_172_02_211108-212811_bem_e94_elicit_0.wav	nabekatishyanya ipepala elo bamo balelemba 	female	6.125	/home/csikasote/Documents/bigcgen/audio/17_7768_1_172_02_211108-212811_bem_e94_elicit_0.wav
36_5539_3_362_02_211113-214601_bem_dbf_elicit_1.wav	eya mune ena kwena alipompa elyo nameka nokumeka 	female	8.326	/home/csikasote/Documents/bigcgen/audio/36_5539_3_362_02_211113-214601_bem_dbf_elicit_1.wav
03-200925-062606_bem_798_elicit_46.wav	ifyo indalama shakulafika ku kasama	Female	3.040125	/home/csikasote/Documents/bemgen/audio/03-200925-062606_bem_798_elicit_46.wav
03-200925-043821_bem_798_elicit_43.wav	mukwai chozi citesheni ce shitima icabela mupepi na ku mupaka wa calo ca tanzania apali intamfu sixty six kilometers	Female	10.0959375	/home/csikasote/Documents/bemgen/audio/03-200925-043821_bem_798_elicit_43.wav
386_0_01_211016-112625_bem_9d4_elicit_0.wav	abantu bali pakati ka musebo bale enda 	female	5.24	/home/csikasote/Documents/bigcgen/audio/386_0_01_211016-112625_bem_9d4_elicit_0.wav
39_963_0_391_01_211117-211351_bem_1e5_elicit_0.wav	ku ncende imo kuli abaume batatu abeminina lyena umwaume umo naikala panshi 	female	7.26	/home/csikasote/Documents/bigcgen/audio/39_963_0_391_01_211117-211351_bem_1e5_elicit_0.wav
16_7567_2_161_01_170101-085716_bem_74d_elicit_1.wav	nomba nishi cingalega uyu umulumendo ukucita soo kukanwa elyo ale uma kambola 	female	7.01	/home/csikasote/Documents/bigcgen/audio/16_7567_2_161_01_170101-085716_bem_74d_elicit_1.wav
19_1338_1_192_02_211110-130713_bem_d8d_elicit_0.wav	uyu shitata nafwala icisote cakumucingilila kukasuba 	female	4.832	/home/csikasote/Documents/bigcgen/audio/19_1338_1_192_02_211110-130713_bem_d8d_elicit_0.wav
03-201006-021353_bem_798_elicit_23.wav	abapuupu ilelo labaishileko ku lucengo lwabo bapitile kumbi	Female	5.6038125	/home/csikasote/Documents/bemgen/audio/03-201006-021353_bem_798_elicit_23.wav
24_2453_1_242_02_211108-094050_bem_150_elicit_0.wav	kunuma ya kalumendo kuli ama yanda yabili imo nakachingako elo imbi ilemoneka 	female	7.849	/home/csikasote/Documents/bigcgen/audio/24_2453_1_242_02_211108-094050_bem_150_elicit_0.wav
04-201008-151412_bem_40e_elicit_35.wav	umwine e watangilako ba nyina na nkashi yakwe e bamukonkapo elyo ni mfumu mwamba na bantu bonse panuma	Female	11.5479375	/home/csikasote/Documents/bemgen/audio/04-201008-151412_bem_40e_elicit_35.wav
18_6788_0_181_01_220116-212443_bem_524_elicit_0.wav	kalisha wafilimba ali pamusebo alelisha banjo na ukwimba 	female	5.808	/home/csikasote/Documents/bigcgen/audio/18_6788_0_181_01_220116-212443_bem_524_elicit_0.wav
03-200921-171929_bem_798_elicit_8.wav	ukwikatilila ku ndalama	Female	2.495625	/home/csikasote/Documents/bemgen/audio/03-200921-171929_bem_798_elicit_8.wav
17-200916-193611_bem_346_elicit_1.wav	nga ninshita yakubyala mwibala lyonse alabapo mukwafwilisha	Female	5.35425	/home/csikasote/Documents/bemgen/audio/17-200916-193611_bem_346_elicit_1.wav
10_2485_1_102_02_211107-163544_bem_574_elicit_0.wav	bushe finshi ilecita mumpanga yeka ukwabula abene 	female	2.949	/home/csikasote/Documents/bigcgen/audio/10_2485_1_102_02_211107-163544_bem_574_elicit_0.wav
19_7016_0_191_01_220117-220714_bem_524_elicit_0.wav	namayo na shitata baleshana amasha nabaikata nakumaboko 	female	6.897	/home/csikasote/Documents/bigcgen/audio/19_7016_0_191_01_220117-220714_bem_524_elicit_0.wav
33_4898_3_332_02_211110-141110_bem_b14_elicit_1.wav	ku lubali kumo ulwa musebo kuli icibumba ica butilila 	female	6.42	/home/csikasote/Documents/bigcgen/audio/33_4898_3_332_02_211110-141110_bem_b14_elicit_1.wav
2_345_2_21_01_211024-214341_bem_cee_elicit_1.wav	umbi umwana nafukama nabika na ukuboko pama tanta yakwe 	female	4.945	/home/csikasote/Documents/bigcgen/audio/2_345_2_21_01_211024-214341_bem_cee_elicit_1.wav
03-201006-025003_bem_798_elicit_27.wav	nomba euku kwine mupakatafye nge mfumu	Female	3.9703125	/home/csikasote/Documents/bemgen/audio/03-201006-025003_bem_798_elicit_27.wav
03-200916-033028_bem_798_elicit_7.wav	ndesubila ba katumbi naba katumba balikwata abantu abantashi abo abafunda bakashi babo	Female	10.844625	/home/csikasote/Documents/bemgen/audio/03-200916-033028_bem_798_elicit_7.wav
33_4846_0_331_01_211110-001053_bem_c25_elicit_0.wav	abantu batatu baleenda mu colido ya fikulwa fyamakwebo ifya mukalale 	female	9.846	/home/csikasote/Documents/bigcgen/audio/33_4846_0_331_01_211110-001053_bem_c25_elicit_0.wav
04-200917-202808_bem_346_elicit_0.wav	naliya mukumona bakafundisha bakwe mukulandapo nabo	Female	4.08375	/home/csikasote/Documents/bemgen/audio/04-200917-202808_bem_346_elicit_0.wav
04-201008-153522_bem_40e_elicit_8.wav	aka kapande kaba akayafya ukusumina nako kuntu kwayafya	Female	7.668375	/home/csikasote/Documents/bemgen/audio/04-201008-153522_bem_40e_elicit_8.wav
03-200921-105818_bem_798_elicit_26.wav	nga namulwala tamufwile ukupalamana na bantu bambi	Female	4.5148125	/home/csikasote/Documents/bemgen/audio/03-200921-105818_bem_798_elicit_26.wav
33_4770_2_331_01_211109-164902_bem_c25_elicit_1.wav	uwachaice naikala no kufunga amaboko yakwe 	female	6.783	/home/csikasote/Documents/bigcgen/audio/33_4770_2_331_01_211109-164902_bem_c25_elicit_1.wav
22_7872_2_221_01_211112-202518_bem_004_elicit_1.wav	na ibomba 	female	1.5419999999999998	/home/csikasote/Documents/bigcgen/audio/22_7872_2_221_01_211112-202518_bem_004_elicit_1.wav
04-200914-215055_bem_346_elicit_17.wav	mpaka temu ilekonkapo	Female	3.040125	/home/csikasote/Documents/bemgen/audio/04-200914-215055_bem_346_elicit_17.wav
03-200925-070127_bem_798_elicit_32.wav	ukutwala pa ntanshi ukukula kwa ku mupashi kwa bamembala wabo	Female	4.6963125	/home/csikasote/Documents/bemgen/audio/03-200925-070127_bem_798_elicit_32.wav
03-200916-133712_bem_798_elicit_21.wav	ici twate sembe mutima	Female	3.35775	/home/csikasote/Documents/bemgen/audio/03-200916-133712_bem_798_elicit_21.wav
03-201007-002328_bem_798_elicit_12.wav	kuti koyikoyi at nalimo elyo mfundumuke njempeshe umulwani talaya ala mukwai ne mfalashi ku cuulu yaisaima na mwibaka	Female	11.253	/home/csikasote/Documents/bemgen/audio/03-201007-002328_bem_798_elicit_12.wav
06-200916-152623_bem_c20_elicit_39.wav	aleeti kandile wa mfumu uwati eseko kauma afulumukako	Female	6.62475	/home/csikasote/Documents/bemgen/audio/06-200916-152623_bem_c20_elicit_39.wav
03-201006-013752_bem_798_elicit_3.wav	kuli nakoka mukwai mu ma yunifomo ciweme nganshi	Female	5.3769375	/home/csikasote/Documents/bemgen/audio/03-201006-013752_bem_798_elicit_3.wav
03-200925-053533_bem_798_elicit_8.wav	natotela saana kabili lesa amupale	Female	3.2896875	/home/csikasote/Documents/bemgen/audio/03-200925-053533_bem_798_elicit_8.wav
09-200916-054405_bem_a40_elicit_36.wav	ala kabili ndeshimikila fye bonse abekala mushi pakuti tulesunga ifishima bwino	Female	7.486875	/home/csikasote/Documents/bemgen/audio/09-200916-054405_bem_a40_elicit_36.wav
34_10824_0_341_01_220122-173532_bem_57f_elicit_0.wav	abantu basano bali panse nabeminina pali aba pali abaume nabanakashi bonse aba bantu nabakeata ama banjo no tumuti twakulishishako amabanjo 	female	12.319	/home/csikasote/Documents/bigcgen/audio/34_10824_0_341_01_220122-173532_bem_57f_elicit_0.wav
11-201011-164709_bem_c4b_elicit_16.wav	imilimo yonse ii nga yapwa kwimya iliba no kuliteka pa mpela ya mumposempose uko akakile akamuti	Female	10.844625	/home/csikasote/Documents/bemgen/audio/11-201011-164709_bem_c4b_elicit_16.wav
2_431_2_21_01_211025-094536_bem_cee_elicit_1.wav	uulemoneka nga umwanakashi naikata kumulomo elyo nakuli ico afwele kunshi 	female	6.624	/home/csikasote/Documents/bigcgen/audio/2_431_2_21_01_211025-094536_bem_cee_elicit_1.wav
11-201010-161959_bem_c4b_elicit_21.wav	mpaasa e muti wawamisha ukupamako ifikwa limolimo no muputu	Female	6.7381875	/home/csikasote/Documents/bemgen/audio/11-201010-161959_bem_c4b_elicit_21.wav
17_7754_1_172_02_211108-185348_bem_e94_elicit_0.wav	ile angalila palunkoto ulwa katapa katapa 	female	5.082	/home/csikasote/Documents/bigcgen/audio/17_7754_1_172_02_211108-185348_bem_e94_elicit_0.wav
290_3_02_211013-200751_bem_9d4_elicit_1.wav	elyo pamumana wakaena palemoneka pali amabimbi ayengi 	female	7.758999999999999	/home/csikasote/Documents/bigcgen/audio/290_3_02_211013-200751_bem_9d4_elicit_1.wav
03-200925-003120_bem_798_elicit_53.wav	natumone mu fitabo namapepala bapeelwe	Female	3.3804375	/home/csikasote/Documents/bemgen/audio/03-200925-003120_bem_798_elicit_53.wav
33_4938_1_332_02_211110-203137_bem_b14_elicit_0.wav	uyu umwaice na fwala itoloshi ilya makumbi makumbi ne shati ilya buuta apali ifintu ifyakashikilila pantashi 	female	12.342	/home/csikasote/Documents/bigcgen/audio/33_4938_1_332_02_211110-203137_bem_b14_elicit_0.wav
27_3300_0_271_01_211110-173616_bem_0cc_elicit_0.wav	umulumendo alimumulu saana nencinga yakwe 	female	4.9910000000000005	/home/csikasote/Documents/bigcgen/audio/27_3300_0_271_01_211110-173616_bem_0cc_elicit_0.wav
27_9133_1_272_02_211113-181210_bem_b15_elicit_0.wav	pambali baleipika pali ka stove ka gas pambali imbi pali utubale tubili utwa porridge 	female	8.892999999999999	/home/csikasote/Documents/bigcgen/audio/27_9133_1_272_02_211113-181210_bem_b15_elicit_0.wav
06-200918-153816_bem_c20_elicit_32.wav	abantu nomba bacita shaani batiina	Female	4.356	/home/csikasote/Documents/bemgen/audio/06-200918-153816_bem_c20_elicit_32.wav
16_7678_2_161_01_211109-150050_bem_74d_elicit_1.wav	elo apa ali uyu umwaume pali icani icakatapa katapa na ifimuti ifyakatapa katapa 	female	9.165	/home/csikasote/Documents/bigcgen/audio/16_7678_2_161_01_211109-150050_bem_74d_elicit_1.wav
21_1784_4_211_01_211112-105801_bem_83a_elicit_2.wav	iyo mukwai tonse tulakwata amawilo 	female	3.698	/home/csikasote/Documents/bigcgen/audio/21_1784_4_211_01_211112-105801_bem_83a_elicit_2.wav
03-201007-002328_bem_798_elicit_40.wav	abashilika babiye abebele ukuti balolele ba mangala na bambi kuti bese pantu baali ku makasa	Female	8.303625	/home/csikasote/Documents/bemgen/audio/03-201007-002328_bem_798_elicit_40.wav
03-200921-162447_bem_798_elicit_10.wav	umuntu onse alikwata insambu ishakuba mu bwampano ubusuma kabili ubwacingililwa ne ndupwashabo ifibusanabatemwikwababo	Female	11.979	/home/csikasote/Documents/bemgen/audio/03-200921-162447_bem_798_elicit_10.wav
31_4222_1_312_02_211110-095121_bem_83a_elicit_0.wav	nafwala necha kumulesha ukunwena nga cakuti ubwato bwalibundile 	female	3.924	/home/csikasote/Documents/bigcgen/audio/31_4222_1_312_02_211110-095121_bem_83a_elicit_0.wav
03-201006-003654_bem_798_elicit_22.wav	umushobo wa aaba bantu afikileko ni ba maindeo	Female	4.356	/home/csikasote/Documents/bemgen/audio/03-201006-003654_bem_798_elicit_22.wav
35_10953_1_352_02_220117-163803_bem_f12_elicit_0.wav	aba abakashana balemoneka abansansa sana 	female	3.63	/home/csikasote/Documents/bigcgen/audio/35_10953_1_352_02_220117-163803_bem_f12_elicit_0.wav
03-200921-143443_bem_798_elicit_16.wav	nangu ukweba umbi ukupekanya ici cupo ukuyaupa umuntu umo kulya	Female	6.0575625	/home/csikasote/Documents/bemgen/audio/03-200921-143443_bem_798_elicit_16.wav
18_6719_2_181_01_220116-125516_bem_524_elicit_1.wav	babili nabafukama panshi yacipuna baletamba 	female	4.265	/home/csikasote/Documents/bigcgen/audio/18_6719_2_181_01_220116-125516_bem_524_elicit_1.wav
07-200916-162122_bem_c20_elicit_17.wav	uko tucinda canca	Female	2.586375	/home/csikasote/Documents/bemgen/audio/07-200916-162122_bem_c20_elicit_17.wav
7_1732_4_71_01_170102-010656_bem_74d_elicit_2.wav	ukushicingilila imyona pakuti shiicena 	female	7.532	/home/csikasote/Documents/bigcgen/audio/7_1732_4_71_01_170102-010656_bem_74d_elicit_2.wav
16_7547_4_161_01_170101-072929_bem_74d_elicit_2.wav	cipalile kwati shilemukwagala elo iiyi imbi imbwa elemoneka iikuulu 	female	9.211	/home/csikasote/Documents/bigcgen/audio/16_7547_4_161_01_170101-072929_bem_74d_elicit_2.wav
04-200916-232135_bem_346_elicit_2.wav	twaletampa ukusambilila mucisungu mu geledi one	Female	4.310625	/home/csikasote/Documents/bemgen/audio/04-200916-232135_bem_346_elicit_2.wav
03-201006-003654_bem_798_elicit_15.wav	kuti ulucelo bulacafye bakaka no tufipe twabo balafumina na panse	Female	6.1936875	/home/csikasote/Documents/bemgen/audio/03-201006-003654_bem_798_elicit_15.wav
24_2453_3_242_02_211108-094050_bem_150_elicit_1.wav	bushe aka kalumendo takaingililwe impepo aya amatalala kaleikata 	female	6.874	/home/csikasote/Documents/bigcgen/audio/24_2453_3_242_02_211108-094050_bem_150_elicit_1.wav
03-201003-235942_bem_798_elicit_36.wav	kuti tulamonafye umusungu abute nkanda atuti nalelo twafwa	Female	6.670125	/home/csikasote/Documents/bemgen/audio/03-201003-235942_bem_798_elicit_36.wav
9_5952_2_91_01_211030-163153_bem_901_elicit_1.wav	kwena ku kulyo kwabo kuli icikulwa icitali saana ica ntunti kabili nacikwata fye nama windo yabili ayali pa mulu saana mupepi no mutenge kabili ku kulyo kwabo kuli umwaume uwikele pa ka mbayambaya kabula umutenge kabili akakwete fye icipuna como 	female	12.705	/home/csikasote/Documents/bigcgen/audio/9_5952_2_91_01_211030-163153_bem_901_elicit_1.wav
03-201002-085315_bem_798_elicit_14.wav	naani waishile kobekela vera paskale	Female	4.3786875	/home/csikasote/Documents/bemgen/audio/03-201002-085315_bem_798_elicit_14.wav
5_4988_1_52_02_220126-005238_bem_574_elicit_0.wav	kwena bakateya aba nabalamba fititi nalimo bacila teya mumatipa ukutampila fye kwishati ukufika ku nsapato 	female	8.984	/home/csikasote/Documents/bigcgen/audio/5_4988_1_52_02_220126-005238_bem_574_elicit_0.wav
