audio	sentence	gender	duration	path
13_6945_4_131_01_211031-144416_bem_9ed_elicit_2.wav	kule moneka uku bali abaice niku mushi mumi monekele iya ma yanda ayaba uku 	male	6.534	/home/csikasote/Documents/bigcgen/audio/13_6945_4_131_01_211031-144416_bem_9ed_elicit_2.wav
13_3207_1_132_02_211025-205038_bem_9ed_elicit_0.wav	a kanakashi nakene nakekata efyo kalenwa nabeminina mucintu bwingi 	male	7.146	/home/csikasote/Documents/bigcgen/audio/13_3207_1_132_02_211025-205038_bem_9ed_elicit_0.wav
25_2734_0_251_01_211109-121054_bem_5da_elicit_0.wav	umulumendo ale angala pamenshi naikatilila intambo napa kunyanta 	male	5.921	/home/csikasote/Documents/bigcgen/audio/25_2734_0_251_01_211109-121054_bem_5da_elicit_0.wav
01-200918-112337_bem_d31_elicit_39.wav	musango nshi umubomfi aampanishisha ukutungulula kusuma kwakwa lesa kuba ng'anda yakwa rebecca	Male	9.4606875	/home/csikasote/Documents/bemgen/audio/01-200918-112337_bem_d31_elicit_39.wav
10_6179_4_101_01_211104-170846_bem_5a5_elicit_2.wav	alemoneka nalimo kwati aleyangalafye eka pantu tapali umu nankwe 	male	5.921	/home/csikasote/Documents/bigcgen/audio/10_6179_4_101_01_211104-170846_bem_5a5_elicit_2.wav
02-200917-142752_bem_197_elicit_2.wav	ukukwata umwana	Male	2.132625	/home/csikasote/Documents/bemgen/audio/02-200917-142752_bem_197_elicit_2.wav
01-201012-183344_bem_fb0_elicit_25.wav	nelyo babe batatu te mulandu lelo caleshiwa fye ukuposela umufwi pa cibolya	Male	7.986	/home/csikasote/Documents/bemgen/audio/01-201012-183344_bem_fb0_elicit_25.wav
05-200916-140243_bem_a40_elicit_15.wav	balisamba ku maboko akasuba	Male	3.2443125	/home/csikasote/Documents/bemgen/audio/05-200916-140243_bem_a40_elicit_15.wav
30_3997_0_301_01_211109-111721_bem_654_elicit_0.wav	batata bali na abana babili 	male	4.537	/home/csikasote/Documents/bigcgen/audio/30_3997_0_301_01_211109-111721_bem_654_elicit_0.wav
01-200914-200932_bem_d31_elicit_9.wav	awe teti wingile icakubalilapo kulipila indalama elo waingila mu basi	Male	4.764375	/home/csikasote/Documents/bemgen/audio/01-200914-200932_bem_d31_elicit_9.wav
02-200916-210458_bem_197_elicit_18.wav	ngawaupa kuti wacita ifilifyonse no mukashi obe lelo ninshi taukwete insambu shakumucusha nangu ukumwipaya	Male	8.5078125	/home/csikasote/Documents/bemgen/audio/02-200916-210458_bem_197_elicit_18.wav
18_11985_2_181_01_211113-182644_bem_5da_elicit_1.wav	ee boi kumwenafye kuncende aliko na ifyakufwala afwele 	male	4.468999999999999	/home/csikasote/Documents/bigcgen/audio/18_11985_2_181_01_211113-182644_bem_5da_elicit_1.wav
01-201004-205737_bem_fb0_elicit_1.wav	umo umuntu alecita ifyo fine amona ubutala ubwaiswile amale yalamonekela mu nshingwilo	Male	9.6875625	/home/csikasote/Documents/bemgen/audio/01-201004-205737_bem_fb0_elicit_1.wav
02-200918-095342_bem_197_elicit_8.wav	munda fingi fingilamo kwati fye niku mfumu ukuya abantu abapusana pusana	Male	6.0589375	/home/csikasote/Documents/bemgen/audio/02-200918-095342_bem_197_elicit_8.wav
22_2074_4_221_01_211110-113833_bem_50c_elicit_2.wav	munshi yeetebulo kuli imbeketi iyabuta imo 	male	6.057	/home/csikasote/Documents/bigcgen/audio/22_2074_4_221_01_211110-113833_bem_50c_elicit_2.wav
12_2960_2_121_01_211101-013545_bem_bd6_elicit_1.wav	aletina amenshi 	male	5.104	/home/csikasote/Documents/bigcgen/audio/12_2960_2_121_01_211101-013545_bem_bd6_elicit_1.wav
02-200917-231728_bem_197_elicit_5.wav	umuntu uwatemwa ukwenda enda	Male	2.81325	/home/csikasote/Documents/bemgen/audio/02-200917-231728_bem_197_elicit_5.wav
05-200917-093325_bem_a40_elicit_43.wav	ewe efyo ilinso ilyo mukwai lyalukuta lyalukuta abalume abene ba balume batola batola batola batola baisusha umuseke	Male	10.481625	/home/csikasote/Documents/bemgen/audio/05-200917-093325_bem_a40_elicit_43.wav
12_6532_2_121_01_211105-095907_bem_9ed_elicit_1.wav	aleyensha epo akasuba kalewa pantu nakwamba ukufita 	male	6.102	/home/csikasote/Documents/bigcgen/audio/12_6532_2_121_01_211105-095907_bem_9ed_elicit_1.wav
17_7803_4_171_01_211109-071050_bem_947_elicit_2.wav	ee cacine elo pa mbali nembwa pali akamupila akanono 	male	8.144	/home/csikasote/Documents/bigcgen/audio/17_7803_4_171_01_211109-071050_bem_947_elicit_2.wav
34_5014_3_342_02_211113-215430_bem_50c_elicit_1.wav	umulumendo ali sunga nomushishi uutali 	male	3.788	/home/csikasote/Documents/bigcgen/audio/34_5014_3_342_02_211113-215430_bem_50c_elicit_1.wav
01-200922-084033_bem_d31_elicit_21.wav	ifi bafimona ukuti abakote tabafisakama mu cilonganino	Male	4.1064375	/home/csikasote/Documents/bemgen/audio/01-200922-084033_bem_d31_elicit_21.wav
01-200918-132008_bem_d31_elicit_23.wav	e calenga yohane atwishike ukushipa kwakwe panuma ya kumona paulo uwali icakumwenako cakwe abembuka	Male	8.2809375	/home/csikasote/Documents/bemgen/audio/01-200918-132008_bem_d31_elicit_23.wav
02-200917-172924_bem_197_elicit_6.wav	umuntu uushitendwa kulandalanda	Male	2.6544375	/home/csikasote/Documents/bemgen/audio/02-200917-172924_bem_197_elicit_6.wav
01-200917-185936_bem_d31_elicit_24.wav	kuti catuwamina ukubika mano kuli uku kupekanya ukwa ku mulu	Male	5.1500625	/home/csikasote/Documents/bemgen/audio/01-200917-185936_bem_d31_elicit_24.wav
52_1_02_210927-143219_bem_81c_elicit_0.wav	ngo yo umbi shikulu bantu uulemwikata kunsapato bushe finshi alecita 	male	5.785	/home/csikasote/Documents/bigcgen/audio/52_1_02_210927-143219_bem_81c_elicit_0.wav
36_11237_4_361_01_220212-133019_bem_d0b_elicit_2.wav	kanshi ababaume bonse balebombela pamo pakutila bawamyo musebo elyo kabili mupepi lubali lumbi kuli nefikuulwa fyatunti elyo ne myotoka mumusebo 	male	13.09	/home/csikasote/Documents/bigcgen/audio/36_11237_4_361_01_220212-133019_bem_d0b_elicit_2.wav
13_6829_0_131_01_211029-174826_bem_9ed_elicit_0.wav	imbwa naitolokela aka mupila aka noono 	male	3.993	/home/csikasote/Documents/bigcgen/audio/13_6829_0_131_01_211029-174826_bem_9ed_elicit_0.wav
01-200921-192247_bem_d31_elicit_35.wav	tulembeleni ifyo muletonkanya	Male	2.314125	/home/csikasote/Documents/bemgen/audio/01-200921-192247_bem_d31_elicit_35.wav
25_2851_2_251_01_211110-102851_bem_5da_elicit_1.wav	cilemoneka kwati tabalabwela ashele fye naba bomfi bapa ng anda 	male	5.4670000000000005	/home/csikasote/Documents/bigcgen/audio/25_2851_2_251_01_211110-102851_bem_5da_elicit_1.wav
2_4112_4_21_01_211031-154116_bem_2a5_elicit_2.wav	bali kuncende kwa lubansa ukuli na ifimuti ifilemoneka apatali 	male	6.08	/home/csikasote/Documents/bigcgen/audio/2_4112_4_21_01_211031-154116_bem_2a5_elicit_2.wav
01-200930-150533_bem_fb0_elicit_54.wav	ilyo joni apitile ku yadi kuli cikashana wakwe janet amulanga kalata afumine ku lusaka	Male	8.43975	/home/csikasote/Documents/bemgen/audio/01-200930-150533_bem_fb0_elicit_54.wav
12_6603_0_121_01_211105-161753_bem_9ed_elicit_0.wav	abanakashi babili nabeminina pamaloba nefyakufwala fyakusambilamo 	male	6.443	/home/csikasote/Documents/bigcgen/audio/12_6603_0_121_01_211105-161753_bem_9ed_elicit_0.wav
05-200917-121403_bem_a40_elicit_28.wav	ati ni uyu winefye	Male	1.769625	/home/csikasote/Documents/bemgen/audio/05-200917-121403_bem_a40_elicit_28.wav
01-201002-003945_bem_fb0_elicit_5.wav	janet nasambilila fye kabili no mulume wandi mubemba	Male	5.1046875	/home/csikasote/Documents/bemgen/audio/01-201002-003945_bem_fb0_elicit_5.wav
05-200916-202426_bem_a40_elicit_8.wav	tekwesha ukubala ulubuli nokucetekela mumaka ya munobe ati pantu umunandi wamaka	Male	7.4188125	/home/csikasote/Documents/bemgen/audio/05-200916-202426_bem_a40_elicit_8.wav
28_9284_4_281_01_220108-200142_bem_94f_elicit_2.wav	cifwile naishalila kunuma ishinankwe shili ku ntanshi 	male	4.968	/home/csikasote/Documents/bigcgen/audio/28_9284_4_281_01_220108-200142_bem_94f_elicit_2.wav
05-200916-202426_bem_a40_elicit_31.wav	ine nshilingile kulabomba kano fye ukulya	Male	3.53925	/home/csikasote/Documents/bemgen/audio/05-200916-202426_bem_a40_elicit_31.wav
8_1878_1_82_02_211031-045627_bem_ce8_elicit_0.wav	naimya na amoolu mu muulu 	male	3.924	/home/csikasote/Documents/bigcgen/audio/8_1878_1_82_02_211031-045627_bem_ce8_elicit_0.wav
05-200916-124150_bem_a40_elicit_3.wav	mulalya inkoko	Male	2.5636875	/home/csikasote/Documents/bemgen/audio/05-200916-124150_bem_a40_elicit_3.wav
27_9190_4_271_01_211114-001658_bem_f07_elicit_2.wav	efyo cipalile pantu bafikilila kucipata ukufuma kunkondo eco nakwatile ama cannula 	male	9.233	/home/csikasote/Documents/bigcgen/audio/27_9190_4_271_01_211114-001658_bem_f07_elicit_2.wav
01-200917-221220_bem_d31_elicit_42.wav	twalikwata ifintu ifingi ifyo tucitila mu mumfwano na babwananyina	Male	4.7416875	/home/csikasote/Documents/bemgen/audio/01-200917-221220_bem_d31_elicit_42.wav
05-200917-085055_bem_a40_elicit_76.wav	abantu bebele  ala iyoo mwe mfumu capesha na mano lekeni lekeni	Male	6.44325	/home/csikasote/Documents/bemgen/audio/05-200917-085055_bem_a40_elicit_76.wav
01-180101-045438_bem_d31_elicit_27.wav	ni nani uuli cilibwe apo icilonganino cakulwa	Male	3.6980625	/home/csikasote/Documents/bemgen/audio/01-180101-045438_bem_d31_elicit_27.wav
31_10048_2_311_01_220130-041041_bem_c25_elicit_1.wav	uyu umulumendo umusepela uuninine pa ntontoka afwele itoloshi lya fita elyo na ishati ilyamakumbi makumbi 	male	13.385	/home/csikasote/Documents/bigcgen/audio/31_10048_2_311_01_220130-041041_bem_c25_elicit_1.wav
01-201002-003945_bem_fb0_elicit_13.wav	ala kwena eko twasasa few babemba ku kufwaisha abana	Male	5.445	/home/csikasote/Documents/bemgen/audio/01-201002-003945_bem_fb0_elicit_13.wav
28_9416_2_281_01_220111-092958_bem_94f_elicit_1.wav	pali inkomaki shine tamule moneka nafili fyonse limbi naba pwisha ukunwa 	male	7.372999999999999	/home/csikasote/Documents/bigcgen/audio/28_9416_2_281_01_220111-092958_bem_94f_elicit_1.wav
02-200918-101506_bem_197_elicit_16.wav	umwaice ukutumpa nico pali abamwishibe abengamucingilila	Male	5.1500625	/home/csikasote/Documents/bemgen/audio/02-200918-101506_bem_197_elicit_16.wav
17_6668_1_172_02_220112-175338_bem_5da_elicit_0.wav	bushe uyu mwana eshile nabanani kuncende iyi 	male	4.015	/home/csikasote/Documents/bigcgen/audio/17_6668_1_172_02_220112-175338_bem_5da_elicit_0.wav
01-200918-090125_bem_d31_elicit_12.wav	te bantu abengi balemoneka ukukwata ubwafya pali ici	Male	2.904	/home/csikasote/Documents/bemgen/audio/01-200918-090125_bem_d31_elicit_12.wav
01-200918-110012_bem_d31_elicit_49.wav	abantu batatu abakacita bwino pali uku kucimfyanya bakapokelelela ifitabo ifisuma nge filambu	Male	6.216375	/home/csikasote/Documents/bemgen/audio/01-200918-110012_bem_d31_elicit_49.wav
1_71_2_11_01_211030-104055_bem_cc3_elicit_1.wav	amatwi yali ayaima nakanwa nakesuka 	male	8.825	/home/csikasote/Documents/bigcgen/audio/1_71_2_11_01_211030-104055_bem_cc3_elicit_1.wav
22_1982_0_221_01_211109-113941_bem_50c_elicit_0.wav	imbwa naibomba ilimumenshi 	male	2.699	/home/csikasote/Documents/bigcgen/audio/22_1982_0_221_01_211109-113941_bem_50c_elicit_0.wav
01-200922-084033_bem_d31_elicit_23.wav	mu cifyalilwa kuti twatila icitetekelo cabana banono calyafya ukumfwa no kukonka icakumwenako lintu twaisa ku mimbile ne filimba	Male	13.1814375	/home/csikasote/Documents/bemgen/audio/01-200922-084033_bem_d31_elicit_23.wav
25_2788_2_251_01_211109-183018_bem_5da_elicit_1.wav	emukwai iyi ncende yalikwata ifipilibulo ifingi eico yakusunga bwino 	male	5.966	/home/csikasote/Documents/bigcgen/audio/25_2788_2_251_01_211109-183018_bem_5da_elicit_1.wav
05-200917-095849_bem_a40_elicit_76.wav	baamba ukulabakalipila	Male	2.541	/home/csikasote/Documents/bemgen/audio/05-200917-095849_bem_a40_elicit_76.wav
14_3277_1_142_02_211028-123700_bem_d90_elicit_0.wav	kumbali kuli ifimuuti ifishikwete amabuula 	male	4.106	/home/csikasote/Documents/bigcgen/audio/14_3277_1_142_02_211028-123700_bem_d90_elicit_0.wav
28_9213_0_281_01_220107-182839_bem_94f_elicit_0.wav	abanakashi babili bali mu shitolo naba fimbilikisha imishishi shabo ne chisalu 	male	7.486000000000001	/home/csikasote/Documents/bigcgen/audio/28_9213_0_281_01_220107-182839_bem_94f_elicit_0.wav
01-201006-105203_bem_fb0_elicit_42.wav	imbwa ico ulutoshi ulukalamba luli mu kanwa yafilwa ukwasuka lelo yalapikinya fye umucila e pa kusuminisha ukuti nafiwama nganshi	Male	10.0051875	/home/csikasote/Documents/bemgen/audio/01-201006-105203_bem_fb0_elicit_42.wav
17_6566_3_172_02_220112-133521_bem_5da_elicit_1.wav	kanshi eco twamwena nabatantama balemona ifya kushita 	male	4.424	/home/csikasote/Documents/bigcgen/audio/17_6566_3_172_02_220112-133521_bem_5da_elicit_1.wav
17_6641_3_172_02_220112-155505_bem_5da_elicit_1.wav	elo ilemoneka ukuba iikali sana imbwa ine iyi teti yasuma abalepita munshila 	male	6.443	/home/csikasote/Documents/bigcgen/audio/17_6641_3_172_02_220112-155505_bem_5da_elicit_1.wav
01-200918-081050_bem_d31_elicit_6.wav	no lupapulo lwalembelwe panuma yakulanshanya lusumbula amalembo yamushilo ne fikomo fifwile ukukonkwa mu lukuta lwakwa kristu mu cipingo cipya	Male	13.5898125	/home/csikasote/Documents/bemgen/audio/01-200918-081050_bem_d31_elicit_6.wav
02-200916-201300_bem_197_elicit_2.wav	cimo fye noulefwaya ukumukongweshako fimo	Male	3.403125	/home/csikasote/Documents/bemgen/audio/02-200916-201300_bem_197_elicit_2.wav
26_3149_4_261_01_211110-114131_bem_dcc_elicit_2.wav	elo futi abana balomfwa bwino sana ukwangalila mumenshi 	male	4.945	/home/csikasote/Documents/bigcgen/audio/26_3149_4_261_01_211110-114131_bem_dcc_elicit_2.wav
05-200918-095453_bem_a40_elicit_26.wav	abati webo ico cimo ca ipipa niwebo wingeusha amenshi	Male	5.6945625	/home/csikasote/Documents/bemgen/audio/05-200918-095453_bem_a40_elicit_26.wav
34_10810_3_342_02_220128-033731_bem_d0b_elicit_1.wav	bushe nikucifulonshi bali aba baume kabili finshi filemonekako 	male	7.35	/home/csikasote/Documents/bigcgen/audio/34_10810_3_342_02_220128-033731_bem_d0b_elicit_1.wav
02-200918-113007_bem_197_elicit_13.wav	umuntu uushilipila nkongole pakumufunda kumutwala ku cilye	Male	4.764375	/home/csikasote/Documents/bemgen/audio/02-200918-113007_bem_197_elicit_13.wav
17_6687_3_172_02_220112-182951_bem_5da_elicit_1.wav	cilemoneka kwati aba bantu baleumfwa bwino sana pantu kuncende uku kuntu ukwa wama nganshi 	male	6.827999999999999	/home/csikasote/Documents/bigcgen/audio/17_6687_3_172_02_220112-182951_bem_5da_elicit_1.wav
01-201013-132016_bem_fb0_elicit_43.wav	nabo balatasha sana abati cine cine e cilya beba ukuti umubiyo nga afyala wilowa akakulengela ukwikuta	Male	10.8673125	/home/csikasote/Documents/bemgen/audio/01-201013-132016_bem_fb0_elicit_43.wav
34_5166_4_341_01_211114-153508_bem_50c_elicit_2.wav	ku lubali lwabo kuli ifimuti na maluba 	male	3.811	/home/csikasote/Documents/bigcgen/audio/34_5166_4_341_01_211114-153508_bem_50c_elicit_2.wav
2_4082_4_21_01_211031-114116_bem_2a5_elicit_2.wav	pa honda pali na inambala amakumi paabula iyo bakambatike pantsnshi na mumbali yaiko 	male	8.258	/home/csikasote/Documents/bigcgen/audio/2_4082_4_21_01_211031-114116_bem_2a5_elicit_2.wav
12_6560_0_121_01_211105-114406_bem_9ed_elicit_0.wav	akalumendo kalefisama mucikulwa cakwangalilamo icaisuka 	male	6.057	/home/csikasote/Documents/bigcgen/audio/12_6560_0_121_01_211105-114406_bem_9ed_elicit_0.wav
31_10159_1_312_02_220201-062551_bem_c25_elicit_0.wav	bushe iyi incende iyo aba abantu bane baliko ilemoneka shani mumimonekele 	male	8.371	/home/csikasote/Documents/bigcgen/audio/31_10159_1_312_02_220201-062551_bem_c25_elicit_0.wav
28_9360_4_281_01_220110-134638_bem_94f_elicit_2.wav	cifwile pa liba ama tuuka aya kalamba nangula paliba ama ofeshi epo ba bombela aba abantu 	male	8.666	/home/csikasote/Documents/bigcgen/audio/28_9360_4_281_01_220110-134638_bem_94f_elicit_2.wav
12_6680_0_121_01_211106-083616_bem_9ed_elicit_0.wav	imbwa iyafiita naifuma mumenshi na icintu pakanwa 	male	5.671	/home/csikasote/Documents/bigcgen/audio/12_6680_0_121_01_211106-083616_bem_9ed_elicit_0.wav
01-200918-090125_bem_d31_elicit_31.wav	ubuyo bwa kabungwe ka ouy pa national level kukwanya imisepela ukushinta ku cipendo ca mutapendwa umo ilyo lyonse papita imyeshi itatu ukutendeka mu january two thousand and nine	Male	14.7695625	/home/csikasote/Documents/bemgen/audio/01-200918-090125_bem_d31_elicit_31.wav
01-200914-194432_bem_d31_elicit_43.wav	nico walyonda auti ungaba nga robina uwaina nga kale icinjishe amano	Male	6.760875	/home/csikasote/Documents/bemgen/audio/01-200914-194432_bem_d31_elicit_43.wav
02-200916-210458_bem_197_elicit_15.wav	umusha wena nangu fye bamupela ifishipikwe bwino ninshi bamucindika nganshi	Male	6.579375	/home/csikasote/Documents/bemgen/audio/02-200916-210458_bem_197_elicit_15.wav
4_950_0_41_01_211027-131620_bem_5a5_elicit_0.wav	ndemona imbwa ilikwati nailala pansbi pa lunkoto 	male	5.921	/home/csikasote/Documents/bigcgen/audio/4_950_0_41_01_211027-131620_bem_5a5_elicit_0.wav
27_3201_1_272_02_211109-182731_bem_f07_elicit_0.wav	baleshana amasha ya ntambi nensansa 	male	4.492	/home/csikasote/Documents/bigcgen/audio/27_3201_1_272_02_211109-182731_bem_f07_elicit_0.wav
1_200_0_11_01_211031-151224_bem_cc3_elicit_0.wav	umuntu naikala pakati kamusebo 	male	15.132	/home/csikasote/Documents/bigcgen/audio/1_200_0_11_01_211031-151224_bem_cc3_elicit_0.wav
01-200929-215409_bem_fb0_elicit_33.wav	janet ee mukwai	Male	3.493875	/home/csikasote/Documents/bemgen/audio/01-200929-215409_bem_fb0_elicit_33.wav
01-201006-002700_bem_fb0_elicit_11.wav	kabili aeba umukashi mu kapopo ati nakuya nakutabwela	Male	5.8306875	/home/csikasote/Documents/bemgen/audio/01-201006-002700_bem_fb0_elicit_11.wav
01-201006-002700_bem_fb0_elicit_9.wav	munomba ati ee cisuma natulolele abaice babwele	Male	4.4240625	/home/csikasote/Documents/bemgen/audio/01-201006-002700_bem_fb0_elicit_9.wav
12-201008-123513_bem_526_elicit_22.wav	nomba naibukisha ne fyo bashimika abati umuntu nga bamupingwila ukufwa mu cilye balamwipusha ifyo alefwaya ukulya pa bushiku bulya nati na ine e ifi fine cili	Male	17.6735625	/home/csikasote/Documents/bemgen/audio/12-201008-123513_bem_526_elicit_22.wav
34_5011_3_342_02_211113-214801_bem_50c_elicit_1.wav	kalisha wamupila alekonka pa numa ya balumendo abalepikana mu cibansa 	male	6.125	/home/csikasote/Documents/bigcgen/audio/34_5011_3_342_02_211113-214801_bem_50c_elicit_1.wav
01-200917-231428_bem_d31_elicit_9.wav	pakutendeka fye marko alefyaya ukuti bakabelenga bamone cishinka cakuti ifyo balebenga lyashi lisuma ku balelibelenga no kulitetekela	Male	11.1849375	/home/csikasote/Documents/bemgen/audio/01-200917-231428_bem_d31_elicit_9.wav
01-180101-223427_bem_d31_elicit_34.wav	fyakubatamfya pa mushi umofye uo aishibe ukuti ewalifye na benamupalamano	Male	9.16575	/home/csikasote/Documents/bemgen/audio/01-180101-223427_bem_d31_elicit_34.wav
01-201002-011519_bem_fb0_elicit_5.wav	atontonkanya ati nalimo umunandi ubulwele bushele bwamutikisha kuti nalimo nabayamuteeka ku cipatala nga eko ele	Male	11.752125	/home/csikasote/Documents/bemgen/audio/01-201002-011519_bem_fb0_elicit_5.wav
01-180101-023953_bem_d31_elicit_33.wav	calicitike bushiku bumo mu mushi uwaleitwa kibari icakuti shikulu bantu uwe shina lya bauleni asangile umupeto wa ku motoka yakwe takuli	Male	16.1308125	/home/csikasote/Documents/bemgen/audio/01-180101-023953_bem_d31_elicit_33.wav
05-200916-120739_bem_a40_elicit_40.wav	kapokola umutali aleisa	Male	2.99475	/home/csikasote/Documents/bemgen/audio/05-200916-120739_bem_a40_elicit_40.wav
01-201005-224141_bem_fb0_elicit_12.wav	lilya abalondo bapwa ukwipaya isabi baisalifumisha ku lwamba iwa mumana lyali ilingi nganshi	Male	9.438	/home/csikasote/Documents/bemgen/audio/01-201005-224141_bem_fb0_elicit_12.wav
29_9644_3_292_02_220114-182251_bem_84b_elicit_1.wav	cifwile ba fumine uku fumyamo ifintu 	male	3.63	/home/csikasote/Documents/bigcgen/audio/29_9644_3_292_02_220114-182251_bem_84b_elicit_1.wav
01-180101-020249_bem_d31_elicit_9.wav	amakalata	Male	1.7469375	/home/csikasote/Documents/bemgen/audio/01-180101-020249_bem_d31_elicit_9.wav
01-180102-143243_bem_d31_elicit_39.wav	mukwai tuletotela ba kateka no buteko nakabili	Male	3.63	/home/csikasote/Documents/bemgen/audio/01-180102-143243_bem_d31_elicit_39.wav
08-200915-143450_bem_346_elicit_15.wav	ama temu yabo yabili pa sukulu	Male	4.310625	/home/csikasote/Documents/bemgen/audio/08-200915-143450_bem_346_elicit_15.wav
22_7718_3_222_02_211111-221336_bem_50c_elicit_1.wav	pa mumana pali ubulalo 	male	2.767	/home/csikasote/Documents/bigcgen/audio/22_7718_3_222_02_211111-221336_bem_50c_elicit_1.wav
05-200916-115646_bem_a40_elicit_9.wav	mulingile ukuya ku cipatala	Male	2.7225	/home/csikasote/Documents/bemgen/audio/05-200916-115646_bem_a40_elicit_9.wav
05-200916-122525_bem_a40_elicit_17.wav	mufwile muleba abamucinshi ilyo muleeba abantu ifyakucita	Male	7.6003125	/home/csikasote/Documents/bemgen/audio/05-200916-122525_bem_a40_elicit_17.wav
01-201001-223110_bem_fb0_elicit_24.wav	kuti wanjebako nelyo fye utwakuipususha ku cinkuula ici naupwako	Male	6.307125	/home/csikasote/Documents/bemgen/audio/01-201001-223110_bem_fb0_elicit_24.wav
02-200915-152337_bem_197_elicit_0.wav	ngawatumwa ukubombela umukankala umulimo utale ulabeko kumilimo yobe	Male	6.2844375	/home/csikasote/Documents/bemgen/audio/02-200915-152337_bem_197_elicit_0.wav
37_11666_4_371_01_211114-142820_bem_5bb_elicit_2.wav	kabili kulemoneka na bantu 	male	6.806	/home/csikasote/Documents/bigcgen/audio/37_11666_4_371_01_211114-142820_bem_5bb_elicit_2.wav
18_12142_4_181_01_211114-231215_bem_5da_elicit_2.wav	cishinka ico boi pantu ubunang ani kuti bwakwikata waponena mutulo lilya wabuka wasanga bakabolala nabasenda fyonse 	male	8.87	/home/csikasote/Documents/bigcgen/audio/18_12142_4_181_01_211114-231215_bem_5da_elicit_2.wav
01-201012-192322_bem_fb0_elicit_16.wav	limo babeba ukufunda ulushishi atemwa ukuteeta utumuti utwakuyabomfya ku mushi nga bainuka	Male	8.98425	/home/csikasote/Documents/bemgen/audio/01-201012-192322_bem_fb0_elicit_16.wav
01-180101-020249_bem_d31_elicit_19.wav	mukati ka calo ca zambia abantu babomfya ba saca na tumotoka utunono incinga	Male	8.98425	/home/csikasote/Documents/bemgen/audio/01-180101-020249_bem_d31_elicit_19.wav
37_5756_0_371_01_211110-183707_bem_5bb_elicit_0.wav	bakacofa bama ciinga balecilikana 	male	4.038	/home/csikasote/Documents/bigcgen/audio/37_5756_0_371_01_211110-183707_bem_5bb_elicit_0.wav
31_4227_0_311_01_211109-203202_bem_85e_elicit_0.wav	umwaice umukashana umusungu naimya icola ica kashika 	male	3.743	/home/csikasote/Documents/bigcgen/audio/31_4227_0_311_01_211109-203202_bem_85e_elicit_0.wav
01-180101-120903_bem_d31_elicit_24.wav	katumbi nga ici waleta cinshi	Male	2.26875	/home/csikasote/Documents/bemgen/audio/01-180101-120903_bem_d31_elicit_24.wav
22_7765_3_222_02_211112-052245_bem_50c_elicit_1.wav	namayo naikala pantashi naikata necikope mumaboko 	male	7.712999999999999	/home/csikasote/Documents/bigcgen/audio/22_7765_3_222_02_211112-052245_bem_50c_elicit_1.wav
01-180101-042805_bem_d31_elicit_6.wav	bushe icilonganino califumyapo imitundu	Male	3.3804375	/home/csikasote/Documents/bemgen/audio/01-180101-042805_bem_d31_elicit_6.wav
01-201005-232741_bem_fb0_elicit_1.wav	kuti kati kaloleshe nge fi kamona ni nkonshi shilelya pa ilungu	Male	5.7853125	/home/csikasote/Documents/bemgen/audio/01-201005-232741_bem_fb0_elicit_1.wav
