audio	sentence	gender	duration	path
17_7757_0_171_01_211108-151710_bem_947_elicit_0.wav	abalumendo bale angala pa menshi makasa 	male	8.892999999999999	/home/csikasote/Documents/bigcgen/audio/17_7757_0_171_01_211108-151710_bem_947_elicit_0.wav
1_141_4_11_01_211031-124549_bem_cc3_elicit_2.wav	kulemonekafye katapkatapa na malata mumbali cipalile nimucibansa 	male	11.502	/home/csikasote/Documents/bigcgen/audio/1_141_4_11_01_211031-124549_bem_cc3_elicit_2.wav
33_4771_4_331_01_211109-165146_bem_c25_elicit_2.wav	cilemoneka kwati nabakumana pamo mu kulanshanya 	female	7.282	/home/csikasote/Documents/bigcgen/audio/33_4771_4_331_01_211109-165146_bem_c25_elicit_2.wav
04-201008-151412_bem_40e_elicit_9.wav	no bushe ilyo babwelela ku mushi bayashimikila abanabo ifyo mulenga alima	Female	6.80625	/home/csikasote/Documents/bemgen/audio/04-201008-151412_bem_40e_elicit_9.wav
05-200916-202426_bem_a40_elicit_8.wav	tekwesha ukubala ulubuli nokucetekela mumaka ya munobe ati pantu umunandi wamaka	Male	7.4188125	/home/csikasote/Documents/bemgen/audio/05-200916-202426_bem_a40_elicit_8.wav
28_9315_4_281_01_220109-110959_bem_94f_elicit_2.wav	bonse abekele apa pa ncende bale moneka ne fyola uwikele eka mupepi no musebo ena akwete ica buta icipepale nabikamo nefintu 	male	12.591	/home/csikasote/Documents/bigcgen/audio/28_9315_4_281_01_220109-110959_bem_94f_elicit_2.wav
04-201008-154234_bem_40e_elicit_22.wav	cali ni mu mwaka nineteen thirty	Female	3.0628125	/home/csikasote/Documents/bemgen/audio/04-201008-154234_bem_40e_elicit_22.wav
33_4935_0_331_01_211111-000649_bem_c25_elicit_0.wav	umwaume umo uwa nkanda iya buuta ali panse ya nganda kabili napapa umwana uwa nkanda ya buuta munuma 	female	14.202	/home/csikasote/Documents/bigcgen/audio/33_4935_0_331_01_211111-000649_bem_c25_elicit_0.wav
01-180101-134124_bem_d31_elicit_19.wav	lekeni imfwaye ka foni imbatumine ba yama ba emmanuel	Male	3.1989375	/home/csikasote/Documents/bemgen/audio/01-180101-134124_bem_d31_elicit_19.wav
31_4320_1_312_02_211110-125114_bem_83a_elicit_0.wav	kulemoneka kuli ifyo ilebutukila ifyo bayebele ukusenda nangu ilebuka aba bacaice babili abali ku numa 	female	7.077999999999999	/home/csikasote/Documents/bigcgen/audio/31_4320_1_312_02_211110-125114_bem_83a_elicit_0.wav
05-200916-194744_bem_a40_elicit_2.wav	ichine nkashi chishipula umumbo	Male	2.63175	/home/csikasote/Documents/bemgen/audio/05-200916-194744_bem_a40_elicit_2.wav
06-200916-152623_bem_c20_elicit_21.wav	aleti ati atile k aka k aka kauma	Female	5.581125	/home/csikasote/Documents/bemgen/audio/06-200916-152623_bem_c20_elicit_21.wav
03-200924-194133_bem_798_elicit_26.wav	ifi efyo dabidi acitile pakuipekanya cacine lesa ali nankwe lelo tacilepilibulo kuti ali nokuleka ukucita ne fintu ifyali mu maka yakwe	Female	11.752125	/home/csikasote/Documents/bemgen/audio/03-200924-194133_bem_798_elicit_26.wav
32_4642_4_321_01_211112-181703_bem_e94_elicit_2.wav	eehe elo pantanshi nepo ekele napapita utushimbi tubili 	female	6.125	/home/csikasote/Documents/bigcgen/audio/32_4642_4_321_01_211112-181703_bem_e94_elicit_2.wav
02-200917-172924_bem_197_elicit_5.wav	ukukwata imisango iibi ilenga abantu ukulakubutuka	Male	5.1046875	/home/csikasote/Documents/bemgen/audio/02-200917-172924_bem_197_elicit_5.wav
03-200924-200908_bem_798_elicit_6.wav	dabidi akwete amaka ya bu lesa muli wene e mupashi wa mushilo wine	Female	5.1954375	/home/csikasote/Documents/bemgen/audio/03-200924-200908_bem_798_elicit_6.wav
38_6032_2_381_01_211112-214926_bem_ba5_elicit_1.wav	pali iya kashika iya makumbi makumbi iya macungwa macungwa iya mutuntula mutuntula iya mabula mabula elyo na iyabeleela iyakuti nga walolekesha na menso kuti yapulamo 	male	13.93	/home/csikasote/Documents/bigcgen/audio/38_6032_2_381_01_211112-214926_bem_ba5_elicit_1.wav
05-200917-121403_bem_a40_elicit_51.wav	bacina  bebele awe webo ukebe abalume muno calo mwaliba ne mfwa	Male	6.7381875	/home/csikasote/Documents/bemgen/audio/05-200917-121403_bem_a40_elicit_51.wav
19_7067_4_191_01_220118-103813_bem_524_elicit_2.wav	pamubili nafwala icaketi lya buta elyo na itoloshi lye langi lyamakumbi makumbi 	female	8.212	/home/csikasote/Documents/bigcgen/audio/19_7067_4_191_01_220118-103813_bem_524_elicit_2.wav
01-200918-072441_bem_d31_elicit_4.wav	kale sana abantu balenwa bwalwa nangu mwangashi mu nshita shalinga	Male	6.1483125	/home/csikasote/Documents/bemgen/audio/01-200918-072441_bem_d31_elicit_4.wav
07-200916-164857_bem_c20_elicit_25.wav	aiti nga kuno wishile kunshi	Female	2.904	/home/csikasote/Documents/bemgen/audio/07-200916-164857_bem_c20_elicit_25.wav
03-201004-122608_bem_798_elicit_14.wav	elyo panuma pakaba	Female	2.041875	/home/csikasote/Documents/bemgen/audio/03-201004-122608_bem_798_elicit_14.wav
14_7157_1_142_02_211112-125833_bem_5da_elicit_0.wav	bushe kwena uyu mwana eshile nabanani ku ncende iyi 	male	4.582	/home/csikasote/Documents/bigcgen/audio/14_7157_1_142_02_211112-125833_bem_5da_elicit_0.wav
27_9083_0_271_01_211113-174311_bem_f07_elicit_0.wav	batata babili na namayo umo nabeminina balelanda 	male	5.24	/home/csikasote/Documents/bigcgen/audio/27_9083_0_271_01_211113-174311_bem_f07_elicit_0.wav
9_5923_1_92_02_211028-233640_bem_ebf_elicit_0.wav	bushe bali kwisa 	female	2.904	/home/csikasote/Documents/bigcgen/audio/9_5923_1_92_02_211028-233640_bem_ebf_elicit_0.wav
05-200916-173030_bem_a40_elicit_23.wav	ndefwaya lampi	Male	2.6544375	/home/csikasote/Documents/bemgen/audio/05-200916-173030_bem_a40_elicit_23.wav
01-201005-212422_bem_fb0_elicit_1.wav	cimbwi kale nao ali ni nama nkali nga ifi fine fyaba inkalamo ne mbwili	Male	6.307125	/home/csikasote/Documents/bemgen/audio/01-201005-212422_bem_fb0_elicit_1.wav
18_12155_3_182_02_211110-154648_bem_433_elicit_1.wav	abalumendo aba balyangala saana ndemona atampilefye ukwangala ifi ninshi alifye umwaice baliicena balinaka 	male	11.865	/home/csikasote/Documents/bigcgen/audio/18_12155_3_182_02_211110-154648_bem_433_elicit_1.wav
12_6603_0_121_01_211105-161753_bem_9ed_elicit_0.wav	abanakashi babili nabeminina pamaloba nefyakufwala fyakusambilamo 	male	6.443	/home/csikasote/Documents/bigcgen/audio/12_6603_0_121_01_211105-161753_bem_9ed_elicit_0.wav
17-200916-152419_bem_346_elicit_49.wav	ukuboko kobe ngakatakufikile pakutwi kobe ifiso	Female	5.2635	/home/csikasote/Documents/bemgen/audio/17-200916-152419_bem_346_elicit_49.wav
8_5587_2_81_01_211102-065147_bem_ce8_elicit_1.wav	aleemoneka uwasekelela 	male	4.378	/home/csikasote/Documents/bigcgen/audio/8_5587_2_81_01_211102-065147_bem_ce8_elicit_1.wav
01-201012-182347_bem_fb0_elicit_4.wav	cikulu cila muntu naishiba impendwa ya mpeta shakwe	Male	4.945875	/home/csikasote/Documents/bemgen/audio/01-201012-182347_bem_fb0_elicit_4.wav
16_7643_0_161_01_211109-125243_bem_74d_elicit_0.wav	imbwa iyakashika ileenda mupepi na umumana 	female	5.24	/home/csikasote/Documents/bigcgen/audio/16_7643_0_161_01_211109-125243_bem_74d_elicit_0.wav
01-180101-042805_bem_d31_elicit_18.wav	balangilile ukuti umwina kristu onse uwasumina alitwa kukubombela lesa mu kuipelesha na mukunakila	Male	9.301875	/home/csikasote/Documents/bemgen/audio/01-180101-042805_bem_d31_elicit_18.wav
33_10639_0_331_01_220324-223648_bem_c25_elicit_0.wav	abaume nabakashi no mwana umunono abakwata inkanda iya buuta bali mu cikulwa batishisha ifyakulya ifya ipikwa 	male	14.066	/home/csikasote/Documents/bigcgen/audio/33_10639_0_331_01_220324-223648_bem_c25_elicit_0.wav
28_3620_0_281_01_211112-194739_bem_d8d_elicit_0.wav	bashitata babili uwabuta inkanda nowa fita nabasama kwati balepunda elyo shitata wafita alemoneka uwapiba 	female	10.663	/home/csikasote/Documents/bigcgen/audio/28_3620_0_281_01_211112-194739_bem_d8d_elicit_0.wav
18_12143_0_181_01_211114-231452_bem_5da_elicit_0.wav	bashitaata bamo bali mumpanga nembwa yabo iyabutuluka imbwa naitangila pantanshi bena nabashalila 	male	8.144	/home/csikasote/Documents/bigcgen/audio/18_12143_0_181_01_211114-231452_bem_5da_elicit_0.wav
03-201006-011410_bem_798_elicit_34.wav	munda alekumbwa saana ukwipusha uko calolele nomba ici ashaishibe cilimi camupelenganya	Female	9.1430625	/home/csikasote/Documents/bemgen/audio/03-201006-011410_bem_798_elicit_34.wav
01-200914-214639_bem_d31_elicit_34.wav	ee mayo senge nimupepi	Male	1.8830625	/home/csikasote/Documents/bemgen/audio/01-200914-214639_bem_d31_elicit_34.wav
17_6689_3_172_02_220112-183219_bem_5da_elicit_1.wav	bushe uyu shitata abomba incito nshi 	male	3.312	/home/csikasote/Documents/bigcgen/audio/17_6689_3_172_02_220112-183219_bem_5da_elicit_1.wav
03-200924-181036_bem_798_elicit_38.wav	dabidi ali nobutantiko bwa lubuli alecimfya inshita shimo cilasekesha pakumfwa ku misepela iyasambilila icebo cakwa lesa	Female	9.6421875	/home/csikasote/Documents/bemgen/audio/03-200924-181036_bem_798_elicit_38.wav
02-200918-110410_bem_197_elicit_12.wav	umuntu limo kuti aculilamo nalinu alefwaya ukwafwilishako abanankwe	Male	6.3525	/home/csikasote/Documents/bemgen/audio/02-200918-110410_bem_197_elicit_12.wav
01-200922-100107_bem_d31_elicit_22.wav	alepelako na bambi ulupiya lwakwe na nefyo aishiba	Male	4.582875	/home/csikasote/Documents/bemgen/audio/01-200922-100107_bem_d31_elicit_22.wav
03-200925-062606_bem_798_elicit_40.wav	kabili balingile ukusontwa ne ntungulushi sha lukuta muntu balongana	Female	5.036625	/home/csikasote/Documents/bemgen/audio/03-200925-062606_bem_798_elicit_40.wav
01-201011-221153_bem_fb0_elicit_17.wav	nga alekako in nanda yapona yaponena mu ndupi elyo umo aifumbata	Male	7.8045	/home/csikasote/Documents/bemgen/audio/01-201011-221153_bem_fb0_elicit_17.wav
01-180101-020137_bem_d31_elicit_4.wav	ababomfi bakwa lesa nabo bene baba muli ici cine ciputulwa ca bakafwilisha ba bantu nabo bene balaponena mu kunaka ukucila mu cipimo	Male	11.70675	/home/csikasote/Documents/bemgen/audio/01-180101-020137_bem_d31_elicit_4.wav
02-200916-201300_bem_197_elicit_2.wav	cimo fye noulefwaya ukumukongweshako fimo	Male	3.403125	/home/csikasote/Documents/bemgen/audio/02-200916-201300_bem_197_elicit_2.wav
01-201002-005539_bem_fb0_elicit_21.wav	kambalile ku munandi kumwesu nebwelelako akasuba nga nasamba nafwala na bwino	Male	7.123875	/home/csikasote/Documents/bemgen/audio/01-201002-005539_bem_fb0_elicit_21.wav
467_2_01_211016-141256_bem_dcc_elicit_1.wav	elyo akamwana kaleumfwa bwino pantu nakasekelela 	male	5.626	/home/csikasote/Documents/bigcgen/audio/467_2_01_211016-141256_bem_dcc_elicit_1.wav
03-200916-033028_bem_798_elicit_13.wav	apo cili fi tekulaba ukulomba lesa ubwafwilisho bwakwe ulo tulenwa umuti wakutubwesesha amaka mu mubili	Female	11.0034375	/home/csikasote/Documents/bemgen/audio/03-200916-033028_bem_798_elicit_13.wav
01-200929-215409_bem_fb0_elicit_39.wav	joni nao ati efyo mukwai shalenipo ala na ine wine natotela sana pa kunsansamushako pa kashita aka twaposa babili nenu	Male	14.06625	/home/csikasote/Documents/bemgen/audio/01-200929-215409_bem_fb0_elicit_39.wav
01-201006-093742_bem_fb0_elicit_14.wav	nshaishiba no mulandu wa kuti wmuntu atemwe ukulya inama lintu akwata ifyakulya fya misangomisango ifingi nganshi	Male	7.8045	/home/csikasote/Documents/bemgen/audio/01-201006-093742_bem_fb0_elicit_14.wav
03-201007-015856_bem_798_elicit_11.wav	shaleni leteni umulume wandi muleke nalimo kusuka aisa tumfwe ngalelondolola bwino ifilesosa umwaice	Female	9.301875	/home/csikasote/Documents/bemgen/audio/03-201007-015856_bem_798_elicit_11.wav
27_3366_3_272_02_211111-132547_bem_f07_elicit_1.wav	aba bantu balishiba saana ukwangala aya amangalo 	male	3.924	/home/csikasote/Documents/bigcgen/audio/27_3366_3_272_02_211111-132547_bem_f07_elicit_1.wav
01-200917-231428_bem_d31_elicit_21.wav	tulekabila ukushimika shikulu yesu kristu pamo ngo mulubushi we sonde	Male	5.308875	/home/csikasote/Documents/bemgen/audio/01-200917-231428_bem_d31_elicit_21.wav
12_6532_2_121_01_211105-095907_bem_9ed_elicit_1.wav	aleyensha epo akasuba kalewa pantu nakwamba ukufita 	male	6.102	/home/csikasote/Documents/bigcgen/audio/12_6532_2_121_01_211105-095907_bem_9ed_elicit_1.wav
34_5144_2_341_01_211114-143017_bem_50c_elicit_1.wav	alelisha banjo ninshi naimanina pamusebo 	male	3.471	/home/csikasote/Documents/bigcgen/audio/34_5144_2_341_01_211114-143017_bem_50c_elicit_1.wav
16_7698_2_161_01_211109-140101_bem_74d_elicit_1.wav	ee kwena cacine elo uyu afwele ifyabuta ewikete umupila alemaka umunakwe 	female	10.322	/home/csikasote/Documents/bigcgen/audio/16_7698_2_161_01_211109-140101_bem_74d_elicit_1.wav
01-201001-204524_bem_fb0_elicit_28.wav	umutima umo wamweba ati isula umone ifilimo	Male	3.5165625	/home/csikasote/Documents/bemgen/audio/01-201001-204524_bem_fb0_elicit_28.wav
03-201006-013752_bem_798_elicit_34.wav	cuti bamupeele wa milungu ibili ukupekanya ubulendo bwakuya alelunga ba mangala	Female	7.4641875	/home/csikasote/Documents/bemgen/audio/03-201006-013752_bem_798_elicit_34.wav
17-200915-120130_bem_346_elicit_39.wav	mwashibukeni muli shani	Female	2.81325	/home/csikasote/Documents/bemgen/audio/17-200915-120130_bem_346_elicit_39.wav
